Invoice_ID,Client_ID,Invoice_Date,Filing_Date,Amount,VAT_Rate,VAT_Amount,Category,Region,Filing_Status,Compliance_Flag,Risk_Score,Annual_Turnover,Amount_to_Turnover_Ratio,VAT_to_Amount_Ratio,Refund_Eligible,Refund_Amount,Is_Anomaly,Data_Source
INV-2025-15504,CLI-1345,2025-07-29,2025-09-09,95209.32,5%,4760.47,Retail,West,On Time,Compliant,23,37338624.68,0.00255,0.05,Yes,2933.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22272,CLI-8030,2025-07-29,2025-08-03,167051.28,28%,46774.36,Hospitality,South,Late,Compliant,52,30876434.43,0.00541,0.28,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-08992,CLI-1835,2025-07-29,2025-08-18,161907.95,18%,29143.43,Manufacturing,West,On Time,Compliant,26,37425418.36,0.004326,0.18,Yes,19673.48,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-12267,CLI-5767,2025-07-29,2025-08-14,22652.44,5%,1132.62,Healthcare,East,On Time,Compliant,37,11766800.98,0.001925,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-07288,CLI-3716,2025-07-29,2025-09-03,136924.33,5%,6846.22,Pharmaceuticals,North,On Time,Compliant,25,121606752.12,0.001126,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00931,CLI-2752,2025-07-29,2025-08-19,126633.0,12%,15195.96,Pharmaceuticals,West,On Time,Compliant,18,18342298.96,0.006904,0.12,Yes,12373.8,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-04799,CLI-8365,2025-07-29,2025-08-14,174828.71,18%,31469.17,IT Services,North,On Time,Compliant,45,166685236.89,0.001049,0.18,Yes,23317.02,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-16558,CLI-7024,2025-07-29,2025-09-11,116902.26,5%,5845.11,Healthcare,North,On Time,Compliant,30,101141551.93,0.001156,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-05671,CLI-7071,2025-07-29,2025-08-16,106728.4,12%,12807.41,Pharmaceuticals,North,On Time,Compliant,39,86171827.11,0.001239,0.12,Yes,8573.33,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-10656,CLI-6736,2025-07-29,2025-08-03,327278.53,5%,16363.93,Pharmaceuticals,South,Late,Compliant,44,28165335.05,0.01162,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-03881,CLI-1002,2025-07-29,2025-08-03,84991.24,5%,4249.56,IT Services,North,Late,Non-Compliant,82,9522615.48,0.008925,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-12134,CLI-6870,2025-07-29,2025-09-08,73174.95,12%,8780.99,Pharmaceuticals,East,On Time,Compliant,33,57278121.03,0.001278,0.12,Yes,6369.71,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00836,CLI-7460,2025-07-29,2025-08-08,117221.21,5%,5861.06,Pharmaceuticals,West,On Time,Compliant,22,60326109.18,0.001943,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22353,CLI-1944,2025-07-29,2025-08-30,78506.13,12%,9420.74,Retail,South,On Time,Compliant,28,15360816.01,0.005111,0.12,Yes,6989.59,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-09647,CLI-4312,2025-07-29,2025-08-05,64939.47,5%,3246.97,Education,East,On Time,Compliant,38,8750044.6,0.007422,0.05,Yes,2392.14,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00222,CLI-2887,2025-07-29,2025-08-24,89983.52,12%,10798.02,Retail,West,On Time,Compliant,27,39655611.34,0.002269,0.12,Yes,7831.89,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-05042,CLI-4976,2025-07-29,2025-08-02,244775.92,5%,12238.8,Pharmaceuticals,East,On Time,Under Review,52,117018408.59,0.002092,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-09329,CLI-6341,2025-07-29,2025-09-06,76265.91,18%,13727.86,Retail,North,On Time,Compliant,34,9339996.13,0.008166,0.18,Yes,8640.11,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-17172,CLI-2698,2025-07-29,2025-09-02,121259.85,12%,14551.18,Pharmaceuticals,North,On Time,Non-Compliant,67,23594276.09,0.005139,0.12,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22689,CLI-4606,2025-07-29,2025-09-08,160058.52,18%,28810.53,IT Services,South,On Time,Compliant,20,79555116.23,0.002012,0.18,Yes,21422.07,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-06952,CLI-4482,2025-07-29,2025-09-05,192976.75,5%,9648.84,Pharmaceuticals,North,On Time,Compliant,35,25943879.32,0.007438,0.05,Yes,7678.36,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-06940,CLI-9919,2025-07-29,2025-08-15,146810.19,18%,26425.83,Retail,West,On Time,Compliant,27,97972103.3,0.001498,0.18,Yes,21886.46,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-06783,CLI-5193,2025-07-29,2025-08-01,108543.18,5%,5427.16,Pharmaceuticals,South,On Time,Compliant,36,50412186.39,0.002153,0.05,Yes,4511.36,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-24876,CLI-7623,2025-07-29,2025-08-02,87437.09,5%,4371.85,Pharmaceuticals,South,On Time,Non-Compliant,40,73509161.36,0.001189,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-14722,CLI-1326,2025-07-29,2025-07-30,85491.73,5%,4274.59,IT Services,South,On Time,Compliant,32,74140733.67,0.001153,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-24556,CLI-4510,2025-07-29,2025-08-19,73360.82,5%,3668.04,Education,South,Late,Non-Compliant,76,40917986.67,0.001793,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11612,CLI-8792,2025-07-29,2025-08-25,192233.15,12%,23067.98,Manufacturing,North,On Time,Compliant,29,133631289.95,0.001439,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-05260,CLI-9411,2025-07-29,2025-08-18,125304.2,5%,6265.21,Others,South,On Time,Compliant,27,56815389.12,0.002205,0.05,Yes,4248.09,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-07560,CLI-9134,2025-07-29,2025-08-14,111345.69,12%,13361.48,Pharmaceuticals,East,On Time,Compliant,44,40955422.13,0.002719,0.12,Yes,9909.57,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-05386,CLI-7697,2025-07-29,2025-08-31,85649.63,18%,15416.93,FMCG,South,On Time,Compliant,27,70217702.84,0.00122,0.18,Yes,13778.27,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19167,CLI-7546,2025-07-29,2025-08-02,69494.14,18%,12508.95,Retail,South,Late,Compliant,35,11078788.93,0.006273,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-18425,CLI-6559,2025-07-29,2025-08-14,215760.86,18%,38836.95,Manufacturing,North,On Time,Non-Compliant,65,96871177.76,0.002227,0.18,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-01964,CLI-7542,2025-07-29,2025-08-29,181914.48,5%,9095.72,Pharmaceuticals,West,On Time,Under Review,53,127450825.35,0.001427,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22141,CLI-3799,2025-07-29,2025-08-12,265192.15,28%,74253.8,Manufacturing,South,On Time,Compliant,33,166973509.61,0.001588,0.28,Yes,66120.25,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-02292,CLI-4083,2025-07-29,2025-08-10,141913.19,5%,7095.66,Pharmaceuticals,North,On Time,Compliant,37,138119742.87,0.001027,0.05,Yes,5878.75,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-14175,CLI-6716,2025-07-29,2025-08-29,322059.27,5%,16102.96,Pharmaceuticals,West,On Time,Compliant,26,291751797.98,0.001104,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-20205,CLI-9967,2025-07-29,2025-09-08,94613.04,5%,4730.65,Education,East,Late,Compliant,47,3442338.58,0.027485,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-10209,CLI-8052,2025-07-29,2025-09-04,204373.75,5%,10218.69,Pharmaceuticals,South,Late,Compliant,35,35558782.7,0.005747,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-03995,CLI-4799,2025-07-29,2025-08-26,71148.87,5%,3557.44,Pharmaceuticals,South,On Time,Non-Compliant,40,57915261.87,0.001228,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-04817,CLI-6292,2025-07-29,2025-09-07,209374.22,12%,25124.91,IT Services,West,On Time,Compliant,22,114722399.15,0.001825,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22864,CLI-2455,2025-07-29,2025-09-09,106883.79,18%,19239.08,Retail,East,On Time,Under Review,55,53616293.34,0.001993,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-23002,CLI-4592,2025-07-29,2025-08-13,115005.06,5%,5750.25,Manufacturing,South,On Time,Compliant,34,16948273.56,0.006786,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-17023,CLI-4180,2025-07-29,2025-09-04,36387.79,12%,4366.53,Retail,South,Late,Compliant,42,12901045.68,0.002821,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11034,CLI-8735,2025-07-29,2025-07-31,71936.1,5%,3596.81,Education,West,On Time,Compliant,31,26439454.21,0.002721,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-06409,CLI-3796,2025-07-29,2025-09-04,59208.03,18%,10657.45,Hospitality,East,On Time,Compliant,26,45302981.41,0.001307,0.18,Yes,8985.44,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-23304,CLI-1976,2025-07-29,2025-07-31,99863.58,18%,17975.44,Hospitality,West,On Time,Compliant,16,38355743.29,0.002604,0.18,Yes,15818.04,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-17405,CLI-9503,2025-07-29,2025-08-11,107125.96,12%,12855.12,Retail,East,On Time,Compliant,28,16315704.92,0.006566,0.12,Yes,10018.5,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-13810,CLI-7342,2025-07-29,2025-08-06,44043.49,5%,2202.17,FMCG,East,On Time,Compliant,17,29501128.16,0.001493,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-09012,CLI-4160,2025-07-29,2025-09-01,247177.45,18%,44491.94,Real Estate,West,Late,Non-Compliant,76,225471847.81,0.001096,0.18,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-06186,CLI-4423,2025-07-29,2025-08-23,145022.87,18%,26104.12,Retail,East,On Time,Compliant,41,69588398.39,0.002084,0.18,Yes,19849.38,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-24382,CLI-9875,2025-07-29,2025-08-27,88628.05,28%,24815.85,Manufacturing,North,Late,Compliant,37,35798527.53,0.002476,0.28,Yes,20937.42,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-15572,CLI-3693,2025-07-29,2025-08-01,151074.29,5%,7553.71,Pharmaceuticals,East,On Time,Compliant,44,22956364.74,0.006581,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-17055,CLI-3597,2025-07-29,2025-08-24,293912.32,5%,14695.62,Pharmaceuticals,East,On Time,Compliant,36,227380407.9,0.001293,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-05718,CLI-4099,2025-07-30,2025-08-13,27928.4,5%,1396.42,Healthcare,West,Very Late,Non-Compliant,93,2995761.38,0.009323,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22082,CLI-5359,2025-07-30,2025-08-24,39497.76,18%,7109.6,Retail,South,Late,Compliant,62,22553935.95,0.001751,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-13278,CLI-3713,2025-07-30,2025-07-31,245101.49,12%,29412.18,IT Services,North,Late,Compliant,56,116521869.16,0.002103,0.12,Yes,17917.03,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-01690,CLI-1076,2025-07-30,2025-08-29,170838.94,18%,30751.01,IT Services,North,On Time,Compliant,15,6977630.14,0.024484,0.18,Yes,26348.42,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-13211,CLI-2481,2025-07-30,2025-08-15,44959.0,18%,8092.62,Retail,West,On Time,Compliant,32,20486438.37,0.002195,0.18,Yes,5029.36,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-03078,CLI-7517,2025-07-30,2025-09-05,109292.87,12%,13115.14,FMCG,East,Late,Non-Compliant,60,3583413.42,0.0305,0.12,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19859,CLI-2356,2025-07-30,2025-08-31,41208.75,12%,4945.05,Retail,North,On Time,Compliant,41,28099217.35,0.001467,0.12,Yes,3436.92,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-21351,CLI-7620,2025-07-30,2025-09-10,107847.39,12%,12941.69,Healthcare,South,On Time,Compliant,23,42215679.7,0.002555,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-05353,CLI-6871,2025-07-30,2025-09-08,210314.68,5%,10515.73,Education,South,On Time,Compliant,28,144059043.36,0.00146,0.05,Yes,8074.55,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00918,CLI-6257,2025-07-30,2025-08-12,104883.42,12%,12586.01,Hospitality,West,On Time,Compliant,35,80060025.84,0.00131,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-14047,CLI-2337,2025-07-30,2025-09-04,72048.75,18%,12968.77,FMCG,South,On Time,Compliant,27,57981800.36,0.001243,0.18,Yes,11331.36,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-08777,CLI-2806,2025-07-30,2025-08-30,28324.57,5%,1416.23,Others,West,On Time,Compliant,29,22459825.73,0.001261,0.05,Yes,924.39,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-06311,CLI-8022,2025-07-30,2025-08-14,136260.63,5%,6813.03,Education,South,On Time,Compliant,27,85224122.81,0.001599,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11573,CLI-6478,2025-07-30,2025-08-13,22213.99,12%,2665.68,Retail,South,On Time,Compliant,42,8051111.83,0.002759,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-15934,CLI-1586,2025-07-30,2025-08-15,167800.25,12%,20136.03,Pharmaceuticals,North,On Time,Compliant,28,35822343.18,0.004684,0.12,Yes,15430.5,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-16116,CLI-8197,2025-07-30,2025-08-12,139620.68,12%,16754.48,IT Services,East,Very Late,Compliant,82,88198623.49,0.001583,0.12,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-20383,CLI-9694,2025-07-30,2025-09-10,83539.76,12%,10024.77,FMCG,North,On Time,Compliant,36,11013190.59,0.007585,0.12,Yes,6879.15,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-23570,CLI-4435,2025-07-30,2025-09-04,81969.08,12%,9836.29,IT Services,West,Late,Compliant,42,79306982.02,0.001034,0.12,Yes,8254.6,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-18123,CLI-2819,2025-07-30,2025-08-10,74342.83,18%,13381.71,IT Services,South,Late,Compliant,37,32703045.3,0.002273,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-23690,CLI-7792,2025-07-30,2025-09-03,205775.98,18%,37039.68,IT Services,South,On Time,Compliant,18,51232790.42,0.004016,0.18,Yes,22524.01,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-05796,CLI-7545,2025-07-30,2025-08-12,175185.12,12%,21022.21,IT Services,South,On Time,Under Review,55,108130073.08,0.00162,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11367,CLI-5834,2025-07-30,2025-09-12,63821.38,12%,7658.57,FMCG,West,On Time,Compliant,44,12550584.5,0.005085,0.12,Yes,6743.03,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22809,CLI-7957,2025-07-30,2025-09-02,42843.36,5%,2142.17,Retail,West,On Time,Non-Compliant,50,10458520.74,0.004097,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11690,CLI-5031,2025-07-30,2025-09-03,85932.92,5%,4296.65,FMCG,West,On Time,Compliant,22,38110864.65,0.002255,0.05,Yes,3499.06,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22544,CLI-5743,2025-07-30,2025-08-04,159360.71,5%,7968.04,Pharmaceuticals,North,On Time,Compliant,29,152715034.77,0.001044,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-10707,CLI-4393,2025-07-30,2025-08-25,154280.33,12%,18513.64,Manufacturing,South,On Time,Non-Compliant,67,86255612.2,0.001789,0.12,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-10957,CLI-5889,2025-07-30,2025-08-16,187614.43,18%,33770.6,Manufacturing,North,On Time,Under Review,57,179639939.02,0.001044,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19210,CLI-5206,2025-07-30,2025-09-07,52779.65,5%,2638.98,Pharmaceuticals,North,On Time,Compliant,27,35702596.51,0.001478,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-13455,CLI-9066,2025-07-30,2025-08-27,80296.54,5%,4014.83,Education,East,On Time,Under Review,41,32068310.82,0.002504,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-08931,CLI-2965,2025-07-30,2025-08-15,118984.98,18%,21417.3,Retail,North,Late,Compliant,56,65456496.05,0.001818,0.18,Yes,13528.65,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22653,CLI-3038,2025-07-30,2025-08-26,124972.82,18%,22495.11,IT Services,North,On Time,Compliant,22,15694192.9,0.007963,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-06545,CLI-9488,2025-07-30,2025-08-14,251859.76,28%,70520.73,Real Estate,South,On Time,Compliant,43,65607494.64,0.003839,0.28,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19041,CLI-8421,2025-07-30,2025-08-24,137207.39,12%,16464.89,IT Services,East,Late,Non-Compliant,72,86933626.0,0.001578,0.12,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-06461,CLI-1423,2025-07-30,2025-09-09,63304.5,5%,3165.23,Others,North,On Time,Compliant,33,60530355.61,0.001046,0.05,Yes,2733.99,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19838,CLI-7539,2025-07-30,2025-08-28,131773.52,28%,36896.59,Manufacturing,North,On Time,Compliant,17,57708154.47,0.002283,0.28,Yes,32815.61,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11471,CLI-3992,2025-07-30,2025-08-06,122702.38,18%,22086.43,FMCG,South,On Time,Compliant,22,47692956.0,0.002573,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-09598,CLI-8690,2025-07-30,2025-08-28,125502.22,12%,15060.27,Retail,South,On Time,Compliant,19,41522914.37,0.003022,0.12,Yes,12567.55,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-13576,CLI-6292,2025-07-30,2025-08-02,138942.21,12%,16673.07,Pharmaceuticals,East,On Time,Compliant,30,105370986.49,0.001319,0.12,Yes,10174.09,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-24669,CLI-9675,2025-07-30,2025-09-12,123258.66,12%,14791.04,Others,West,On Time,Compliant,22,16444956.27,0.007495,0.12,Yes,9414.26,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-23431,CLI-4591,2025-07-30,2025-08-23,132208.38,5%,6610.42,Manufacturing,South,Late,Compliant,64,26093201.69,0.005067,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-15769,CLI-1325,2025-07-30,2025-08-01,144892.79,18%,26080.7,Retail,West,On Time,Compliant,27,122174865.82,0.001186,0.18,Yes,15650.44,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22797,CLI-2392,2025-07-30,2025-08-26,113381.88,12%,13605.83,Pharmaceuticals,North,On Time,Compliant,21,42146897.27,0.00269,0.12,Yes,10581.06,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-09464,CLI-5947,2025-07-30,2025-08-08,66934.95,5%,3346.75,FMCG,East,On Time,Compliant,45,13537785.25,0.004944,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-21299,CLI-3944,2025-07-30,2025-08-13,50057.62,18%,9010.37,IT Services,North,On Time,Compliant,37,2474191.23,0.020232,0.18,Yes,5798.76,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-12508,CLI-5157,2025-07-30,2025-08-18,429191.83,5%,21459.59,IT Services,North,On Time,Compliant,20,349295318.95,0.001229,0.05,Yes,13819.82,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-02565,CLI-5874,2025-07-30,2025-08-06,42162.78,12%,5059.53,Healthcare,West,On Time,Compliant,32,36803654.93,0.001146,0.12,Yes,3874.13,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-01644,CLI-1265,2025-07-30,2025-08-19,84048.46,28%,23533.57,Manufacturing,South,Late,Compliant,46,80350526.65,0.001046,0.28,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-18754,CLI-3151,2025-07-30,2025-08-28,43608.35,18%,7849.5,FMCG,North,On Time,Compliant,45,11137836.49,0.003915,0.18,Yes,5561.99,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-07969,CLI-7443,2025-07-30,2025-08-11,112756.07,5%,5637.8,Manufacturing,East,On Time,Compliant,28,73312667.27,0.001538,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-11157,CLI-3927,2025-07-30,2025-08-01,196301.64,5%,9815.08,Education,North,On Time,Compliant,30,90725096.32,0.002164,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-23848,CLI-3967,2025-07-30,2025-08-05,121403.57,5%,6070.18,Pharmaceuticals,South,On Time,Compliant,24,45392904.85,0.002675,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-22399,CLI-6240,2025-07-30,2025-08-30,72267.34,5%,3613.37,Pharmaceuticals,West,On Time,Compliant,27,50670617.15,0.001426,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-02465,CLI-7638,2025-07-30,2025-08-16,89917.57,12%,10790.11,Pharmaceuticals,West,Late,Non-Compliant,83,65099308.07,0.001381,0.12,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-24800,CLI-3604,2025-07-30,2025-08-06,103456.46,5%,5172.82,FMCG,North,On Time,Compliant,40,28528660.96,0.003626,0.05,Yes,4421.65,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-21519,CLI-3096,2025-07-30,2025-09-04,225138.56,5%,11256.93,Pharmaceuticals,North,On Time,Compliant,28,16986253.44,0.013254,0.05,Yes,8352.62,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-19548,CLI-2504,2025-07-30,2025-08-23,66956.28,18%,12052.13,IT Services,South,Late,Compliant,59,14104910.26,0.004747,0.18,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-08280,CLI-2468,2025-07-30,2025-08-01,164880.5,5%,8244.02,Pharmaceuticals,East,On Time,Non-Compliant,65,156925535.22,0.001051,0.05,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-06130,CLI-5495,2025-07-30,2025-08-21,121728.81,18%,21911.19,Hospitality,North,On Time,Compliant,18,9883405.02,0.012316,0.18,Yes,18096.87,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-15057,CLI-5576,2025-07-30,2025-08-06,63146.37,12%,7577.56,FMCG,West,On Time,Non-Compliant,41,31706915.09,0.001992,0.12,No,0.0,Yes,Enhanced_Synthetic_with_Real_Patterns
INV-2025-23751,CLI-1475,2025-07-30,2025-09-11,185655.37,12%,22278.64,Manufacturing,South,On Time,Compliant,19,98585127.16,0.001883,0.12,Yes,13529.07,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-21494,CLI-9947,2025-07-30,2025-08-08,129025.2,12%,15483.02,Pharmaceuticals,East,On Time,Compliant,42,103107848.61,0.001251,0.12,Yes,13230.39,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00890,CLI-2784,2025-07-30,2025-08-26,58768.81,18%,10578.39,FMCG,West,On Time,Compliant,24,49439505.13,0.001189,0.18,Yes,6625.36,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-10146,CLI-9673,2025-07-30,2025-08-05,59508.59,5%,2975.43,Manufacturing,North,On Time,Compliant,30,55968275.17,0.001063,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-00303,CLI-9163,2025-07-30,2025-09-01,285609.8,5%,14280.49,Manufacturing,West,On Time,Compliant,21,207554315.4,0.001376,0.05,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-04111,CLI-5087,2025-07-30,2025-09-10,104177.78,12%,12501.33,Hospitality,North,On Time,Under Review,35,104050758.92,0.001001,0.12,No,0.0,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-12537,CLI-8081,2025-07-30,2025-08-16,98930.07,18%,17807.41,Manufacturing,West,On Time,Compliant,30,92393056.4,0.001071,0.18,Yes,11882.23,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-10009,CLI-1349,2025-07-30,2025-08-26,53211.03,12%,6385.32,Retail,North,On Time,Compliant,29,33494743.4,0.001589,0.12,Yes,5093.46,No,Enhanced_Synthetic_with_Real_Patterns
INV-2025-15101,CLI-9666,2025-07-30,2025-08-07,90395.18,18%,16271.13,IT Services,South,On Time,Compliant,45,16668051.66,0.005423,0.18,Yes,12311.39,No,Enhanced_Synthetic_with_Real_Patterns
